word,sentence,index,label
does,"Others call this ` State Socialism ' , to distinguish it from the communist goal that does n't require a state or any form of government .",16,0
require,"Others call this ` State Socialism ' , to distinguish it from the communist goal that does n't require a state or any form of government .",18,0
state,"Others call this ` State Socialism ' , to distinguish it from the communist goal that does n't require a state or any form of government .",20,0
form,"Others call this ` State Socialism ' , to distinguish it from the communist goal that does n't require a state or any form of government .",23,0
government,"Others call this ` State Socialism ' , to distinguish it from the communist goal that does n't require a state or any form of government .",25,0
press,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",2,0
conference,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",3,0
shortly,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",7,0
afterwards,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",8,0
formally,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",18,0
announced,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",19,0
capture,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",21,0
saying,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",25,0
ladies,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",28,0
gentlemen,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",30,0
got,"In a press conference in Baghdad , shortly afterwards , the U.S. Civil Administrator in Iraq Paul Bremer formally announced the capture of Saddam by saying , `` Ladies and gentlemen , we got him !",33,0
juvenile,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",7,0.105263158
convicts,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",8,0.105263158
port,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",0,0
was,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",2,0
also,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",3,0
destination,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",5,0
receiving,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",10,0
boys,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",12,0
as,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",15,0
young,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",16,0
as,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",17,0
arrested,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",19,0
stealing,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",21,0
toys,"Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .",22,0
reconstituted,"The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .",8,0.157894737
re-formed,"The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .",2,0
was,"The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .",7,0
again,"The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .",9,0
present,"The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .",13,0
form,"The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .",14,0
synagogue,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",20,0.315789474
long,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",0,0
ago,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",1,0
was,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",4,0
decision,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",6,0
late,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",9,0
former,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",10,0
restore,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",18,0
surround,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",22,0
garden,"Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .",26,0
victorious,The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .,16,0.105263158
occurs,The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .,6,0
alternate,The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .,9,0
universe,The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .,10,0
ruled,The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .,13,0
powers,The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .,18,0
hindered,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",6,0.210526316
progress,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",0,0
developing,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",2,0
was,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",5,0
political,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",8,0
economic,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",10,0
obstacles,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",11,0
early,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .",18,0
covering,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",34,0.052631579
acquisition,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",5,0.157894737
dispute,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",9,0.157894737
result,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",2,0
legal,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",8,0
announced,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",15,0
new,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",18,0
company,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",19,0
name,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",20,0
be,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",22,0
be,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",30,0
new,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",32,0
name,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",33,0
products,"As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .",35,0
great-nephew,"He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .",21,0.052631579
hamlet,"He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .",7,0.578947368
was,"He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .",1,0
born,"He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .",2,0
long-established,"He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .",15,0
family,"He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .",16,0
painter,"He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .",24,0
songs,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",3,0.052631579
songs,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",20,0.052631579
accustomed,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",10,0.052631579
sing,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",18,0.052631579
qin,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",2,0.315789474
players,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",16,0.052631579
enjoy,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",1,0.052631579
learn,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",7,0.052631579
style,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",14,0.052631579
one,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",5,0.052631579
case,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",26,0.052631579
eccentric,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",13,0.105263158
become,"To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .",9,0.052631579
voluntary,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,1,0
association,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,2,0
union,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,4,0
is,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,5,0
group,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,7,0
individuals,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,9,0
voluntarily,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,11,0
enter,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,12,0
agreement,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,15,0
form,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,17,0
body,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,19,0
accomplish,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,21,0
purpose,A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .,23,0
fuselage,"With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .",12,0.315789474
poor,"With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .",1,0
sales,"With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .",2,0
decided,"With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .",8,0
use,"With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .",10,0
wings,"With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .",18,0
engines,"With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .",20,0
canvassing,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",23,0.368421053
brief,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",0,0
additional,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",1,0
internal,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",2,0
links,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",3,0
are,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",4,0
generally,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",5,0
tolerated,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",6,0
used,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",8,0
facilitate,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",10,0
communication,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",11,0
provide,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",14,0
general,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",15,0
information,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",16,0
undesirable,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",19,0
seen,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",21,0
purpose,"Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .",26,0
was,"The Kyoto Protocol was adopted at the third session of the Conference of Parties to the UNFCCC in 1997 in Kyoto , Japan .",3,0
adopted,"The Kyoto Protocol was adopted at the third session of the Conference of Parties to the UNFCCC in 1997 in Kyoto , Japan .",4,0
third,"The Kyoto Protocol was adopted at the third session of the Conference of Parties to the UNFCCC in 1997 in Kyoto , Japan .",7,0
session,"The Kyoto Protocol was adopted at the third session of the Conference of Parties to the UNFCCC in 1997 in Kyoto , Japan .",8,0
radical,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",5,0.052631579
means,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",2,0.052631579
redressing,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",21,0.105263158
tuning,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",16,0.052631579
basic,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",3,0
change,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",6,0
reform,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",9,0
be,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",11,0
no,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",12,0
more,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",13,0
fine,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",15,0
most,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",20,0
serious,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",22,0
wrongs,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",23,0
altering,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",25,0
fundamentals,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",27,0
system,"The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .",30,0
overland,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",22,0.105263158
gang,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",3,0.052631579
escape,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",17,0.052631579
forever,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",9,0.052631579
plan,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",15,0.052631579
formulated,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",13,0.052631579
colony,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",25,0.052631579
colony,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",19,0.052631579
police,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",8,0.052631579
not,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",5,0.052631579
realising,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",0,0.105263158
traveling,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",21,0.052631579
elude,"Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .",6,0.157894737
operates,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",2,0.052631579
civil,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",5,0.052631579
being,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",27,0.052631579
programs,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",15,0
variety,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",18,0.105263158
resources,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",26,0.052631579
sector,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",7,0.052631579
aspire,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",12,0.052631579
make,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",14,0.052631579
public,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",20,0.052631579
subject,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",24,0.105263158
service,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",21,0.052631579
available,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",28,0.052631579
developers,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",11,0.052631579
specialized,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",0,0.052631579
society,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",6,0.052631579
english,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",1,0.052631579
purposes,"Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .",22,0.157894737
lake,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",21,0.105263158
descends,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",10,0.052631579
southern,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",17,0.157894737
enters,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",15,0.105263158
present,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",1,0.052631579
extremity,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",18,0.052631579
formed,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",4,0.105263158
is,"At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .",3,0.052631579
ants,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",19,0.052631579
snout,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",13,0.315789474
feast,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",17,0.052631579
termites,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",21,0.052631579
smell,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",4,0.052631579
locate,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",1,0
food,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",2,0
using,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",6,0
sensors,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",7,0
tip,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",10,0
regularly,"They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .",16,0
flee,"Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .",16,0.157894737
convinces,"Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .",13,0
affirms,"Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .",1,0
is,"Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .",4,0
person,"Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .",6,0
marry,"Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .",9,0
desert,"Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .",19,0
inscribed,"In 2001 , UNESCO inscribed the 2,750-year-old city on the World Heritage List as Samarkand - Crossroads of Cultures .",4,0.157894737
crossroads,"In 2001 , UNESCO inscribed the 2,750-year-old city on the World Heritage List as Samarkand - Crossroads of Cultures .",16,0.105263158
city,"In 2001 , UNESCO inscribed the 2,750-year-old city on the World Heritage List as Samarkand - Crossroads of Cultures .",7,0.052631579
thymine,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",6,0.105263158
adenine,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",3,0.052631579
assist,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",12,0.052631579
binds,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",4,0
hydrogen,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",9,0
bonds,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",10,0
stabilizing,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",14,0
nucleic,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",16,0
acid,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",17,0
structures,"In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .",18,0
quarter,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",17,0.052631579
designation,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",9,0.052631579
encompasses,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",14,0.210526316
southeastern,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",0,0
also,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",3,0
known,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",4,0
official,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",7,0
tourism,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",8,0
southeastern,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",16,0
state,"Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .",20,0
blockbuster,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,13,0.157894737
overseas,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,10,0.052631579
foreign,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,21,0.052631579
worldwide,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,28,0.052631579
